"id";"content";"from_source";"link";"map_location";"time";"type";"user_name"
136;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 19, 2018, 4:27:40 AM EDT";"WeChat";"kevin"
137;"Interacted with Unknown Device operating system";"AndroidDetail";"";"";"Sep 19, 2018, 3:00:00 AM EDT";"Android";"kevin"
138;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 11:20:55 PM EDT";"WeChat";"kevin"
139;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 11:20:42 PM EDT";"com.bbk.launcher2";"kevin"
140;"Used Googl";"Android";"https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox";"";"Sep 18, 2018, 11:20:41 PM EDT";"Google";"kevin"
141;"Used Google Chrome: Fast & Secur";"Android";"https://play.google.com/store/apps/details?id=com.android.chrome";"";"Sep 18, 2018, 11:20:32 PM EDT";"Google Chrome: Fast & Secure";"kevin"
142;"Used YouTub";"Android";"https://play.google.com/store/apps/details?id=com.google.android.youtube";"";"Sep 18, 2018, 11:16:33 PM EDT";"YouTube";"kevin"
143;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 10:50:12 PM EDT";"Alipay";"kevin"
144;"Used com.vivo.gam";"Android";"";"";"Sep 18, 2018, 10:49:54 PM EDT";"com.vivo.game";"kevin"
145;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 10:00:16 PM EDT";"com.bbk.launcher2";"kevin"
146;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 10:00:15 PM EDT";"Alipay";"kevin"
147;"Used Pokémon GO";"Android";"https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo";"";"Sep 18, 2018, 9:59:12 PM EDT";"Pokémon GO";"kevin"
148;"Used QQmail";"Android";"https://play.google.com/store/apps/details?id=com.tencent.androidqqmail";"";"Sep 18, 2018, 9:58:57 PM EDT";"QQmail";"kevin"
149;"Used YouTub";"Android";"https://play.google.com/store/apps/details?id=com.google.android.youtube";"";"Sep 18, 2018, 9:54:12 PM EDT";"YouTube";"kevin"
150;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 9:53:50 PM EDT";"WeChat";"kevin"
151;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 8:56:00 PM EDT";"com.bbk.launcher2";"kevin"
152;"Used WhatsApp Messenger";"Android";"https://play.google.com/store/apps/details?id=com.whatsapp";"";"Sep 18, 2018, 8:51:59 PM EDT";"WhatsApp Messenger";"kevin"
153;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 18, 2018, 8:51:36 PM EDT";"Messaging";"kevin"
154;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 18, 2018, 8:49:42 PM EDT";"QQ";"kevin"
155;"Used com.android.wifisettings";"Android";"";"";"Sep 18, 2018, 8:45:49 PM EDT";"com.android.wifisettings";"kevin"
156;"Used Pokémon GO";"Android";"https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo";"";"Sep 18, 2018, 8:44:17 PM EDT";"Pokémon GO";"kevin"
157;"Used com.android.packageinstaller";"Android";"";"";"Sep 18, 2018, 8:13:49 PM EDT";"com.android.packageinstaller";"kevin"
158;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 8:09:28 PM EDT";"com.bbk.launcher2";"kevin"
159;"Used com.bbk.appstor";"Android";"";"";"Sep 18, 2018, 8:09:26 PM EDT";"com.bbk.appstore";"kevin"
160;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 6:11:00 PM EDT";"com.bbk.launcher2";"kevin"
161;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 6:02:30 PM EDT";"Alipay";"kevin"
162;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 18, 2018, 5:58:49 PM EDT";"Messaging";"kevin"
163;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 18, 2018, 5:52:50 PM EDT";"QQ";"kevin"
164;"Used com.vivo.gallery";"Android";"";"";"Sep 18, 2018, 5:48:41 PM EDT";"com.vivo.gallery";"kevin"
165;"Used WhatsApp Messenger";"Android";"https://play.google.com/store/apps/details?id=com.whatsapp";"";"Sep 18, 2018, 5:48:09 PM EDT";"WhatsApp Messenger";"kevin"
166;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 5:47:00 PM EDT";"WeChat";"kevin"
167;"Used QQmail";"Android";"https://play.google.com/store/apps/details?id=com.tencent.androidqqmail";"";"Sep 18, 2018, 5:15:47 PM EDT";"QQmail";"kevin"
168;"Used ZAKER-????";"Android";"https://play.google.com/store/apps/details?id=com.myzaker.ZAKER_Phone";"";"Sep 18, 2018, 5:15:04 PM EDT";"ZAKER-????";"kevin"
169;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 18, 2018, 5:14:41 PM EDT";"QQ";"kevin"
170;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 4:33:21 PM EDT";"com.bbk.launcher2";"kevin"
171;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 4:32:41 PM EDT";"WeChat";"kevin"
172;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 3:47:43 PM EDT";"com.bbk.launcher2";"kevin"
173;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 3:47:13 PM EDT";"WeChat";"kevin"
174;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 2:57:23 PM EDT";"WeChat";"kevin"
175;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 2:47:02 PM EDT";"com.bbk.launcher2";"kevin"
176;"Used QQmail";"Android";"https://play.google.com/store/apps/details?id=com.tencent.androidqqmail";"";"Sep 18, 2018, 2:42:44 PM EDT";"QQmail";"kevin"
177;"Used com.android.BBKClock";"Android";"";"";"Sep 18, 2018, 2:40:02 PM EDT";"com.android.BBKClock";"kevin"
178;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 2:31:14 PM EDT";"Alipay";"kevin"
179;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 1:48:55 PM EDT";"Alipay";"kevin"
180;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 1:34:45 PM EDT";"com.bbk.launcher2";"kevin"
181;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 1:34:20 PM EDT";"WeChat";"kevin"
182;"Used ????-??????·3??????";"Android";"https://play.google.com/store/apps/details?id=com.shark.jizhang";"";"Sep 18, 2018, 1:33:05 PM EDT";"????-??????·3??????";"kevin"
183;"Used com.ifeng.news";"Android";"";"";"Sep 18, 2018, 12:55:12 PM EDT";"com.ifeng.news2";"kevin"
184;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 12:39:00 PM EDT";"WeChat";"kevin"
185;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 18, 2018, 12:02:44 PM EDT";"Messaging";"kevin"
186;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 18, 2018, 12:02:06 PM EDT";"QQ";"kevin"
187;"Used NYTimes - Latest News";"Android";"https://play.google.com/store/apps/details?id=com.nytimes.android";"";"Sep 18, 2018, 11:52:09 AM EDT";"NYTimes - Latest News";"kevin"
188;"Used com.vivo.browser";"Android";"";"";"Sep 18, 2018, 11:25:19 AM EDT";"com.vivo.browser";"kevin"
189;"Used Xiami Music";"Android";"https://play.google.com/store/apps/details?id=fm.xiami.main";"";"Sep 18, 2018, 11:24:41 AM EDT";"Xiami Music";"kevin"
190;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 11:24:25 AM EDT";"WeChat";"kevin"
191;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 18, 2018, 11:21:57 AM EDT";"Messaging";"kevin"
192;"Used Bank of America Mobile Banking";"Android";"https://play.google.com/store/apps/details?id=com.infonow.bofa";"";"Sep 18, 2018, 11:08:02 AM EDT";"Bank of America Mobile Banking";"kevin"
193;"Used WhatsApp Messenger";"Android";"https://play.google.com/store/apps/details?id=com.whatsapp";"";"Sep 18, 2018, 11:07:38 AM EDT";"WhatsApp Messenger";"kevin"
194;"Viewed ??????????";"Android";"https://www.google.com/url?q=http://cn.investing.com/indices/szse-component-overview&usg=AFQjCNGQ8hrLbCfdG-FYQpge8w59RkBxMw";"";"Sep 18, 2018, 11:05:25 AM EDT";"Stocks, Forex, Finance, Markets: Portfolio & News";"kevin"
195;"Viewed ??????????";"Android";"https://www.google.com/url?q=http://cn.investing.com/indices/szse-component-technical&usg=AFQjCNEkRNJ0x0A6aW5Ip6rPaLw8NMDFRg";"";"Sep 18, 2018, 11:05:25 AM EDT";"Stocks, Forex, Finance, Markets: Portfolio & News";"kevin"
196;"Used Webull - Stock Quotes & Free Stock Trading";"Android";"https://play.google.com/store/apps/details?id=org.dayup.stocks";"";"Sep 18, 2018, 11:05:23 AM EDT";"Webull - Stock Quotes & Free Stock Trading";"kevin"
197;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 11:04:42 AM EDT";"Alipay";"kevin"
198;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 18, 2018, 10:23:53 AM EDT";"QQ";"kevin"
199;"Used Stocks, Forex, Finance, Markets: Portfolio & News";"Android";"https://play.google.com/store/apps/details?id=com.fusionmedia.investing";"";"Sep 18, 2018, 10:23:33 AM EDT";"Stocks, Forex, Finance, Markets: Portfolio & News";"kevin"
200;"Used Google Chrome: Fast & Secur";"Android";"https://play.google.com/store/apps/details?id=com.android.chrome";"";"Sep 18, 2018, 10:23:26 AM EDT";"Google Chrome: Fast & Secure";"kevin"
201;"Used com.android.packageinstaller";"Android";"";"";"Sep 18, 2018, 10:21:22 AM EDT";"com.android.packageinstaller";"kevin"
202;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 10:10:16 AM EDT";"WeChat";"kevin"
203;"Used com.vivo.browser";"Android";"";"";"Sep 18, 2018, 9:57:22 AM EDT";"com.vivo.browser";"kevin"
204;"Used com.ifeng.news";"Android";"";"";"Sep 18, 2018, 9:57:16 AM EDT";"com.ifeng.news2";"kevin"
205;"Used YouTub";"Android";"https://play.google.com/store/apps/details?id=com.google.android.youtube";"";"Sep 18, 2018, 9:22:04 AM EDT";"YouTube";"kevin"
206;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 9:21:56 AM EDT";"com.bbk.launcher2";"kevin"
207;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 9:21:48 AM EDT";"WeChat";"kevin"
208;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 9:21:36 AM EDT";"Alipay";"kevin"
209;"Used com.android.BBKClock";"Android";"";"";"Sep 18, 2018, 9:21:11 AM EDT";"com.android.BBKClock";"kevin"
210;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 18, 2018, 5:04:54 AM EDT";"Alipay";"kevin"
211;"Used com.bbk.launcher";"Android";"";"";"Sep 18, 2018, 5:04:49 AM EDT";"com.bbk.launcher2";"kevin"
212;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 18, 2018, 5:01:16 AM EDT";"WeChat";"kevin"
213;"Used Waze - GPS, Maps, Traffic Alerts & Live Navigation";"Android";"https://play.google.com/store/apps/details?id=com.waze";"";"Sep 18, 2018, 4:58:02 AM EDT";"Waze - GPS, Maps, Traffic Alerts & Live Navigation";"kevin"
214;"Interacted with Unknown Device operating system";"AndroidDetail";"";"";"Sep 18, 2018, 3:00:00 AM EDT";"Android";"kevin"
215;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 11:57:40 PM EDT";"com.bbk.launcher2";"kevin"
216;"Viewed ??????????";"Android";"https://www.google.com/url?q=http://cn.investing.com/indices/taiwan-weighted-overview&usg=AFQjCNH9fin7xuQeuFgFcobqr6LSAzSrbA";"";"Sep 17, 2018, 11:18:19 PM EDT";"Stocks, Forex, Finance, Markets: Portfolio & News";"kevin"
217;"Viewed ??????????";"Android";"https://www.google.com/url?q=http://cn.investing.com/indices/taiwan-weighted-technical&usg=AFQjCNG88ZS60ATBwjmvBUJoY42xlNmuNg";"";"Sep 17, 2018, 11:18:19 PM EDT";"Stocks, Forex, Finance, Markets: Portfolio & News";"kevin"
218;"Used YouTub";"Android";"https://play.google.com/store/apps/details?id=com.google.android.youtube";"";"Sep 17, 2018, 11:12:11 PM EDT";"YouTube";"kevin"
219;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 11:12:07 PM EDT";"com.bbk.launcher2";"kevin"
220;"Used com.ifeng.news";"Android";"";"";"Sep 17, 2018, 11:11:59 PM EDT";"com.ifeng.news2";"kevin"
221;"Used QQmail";"Android";"https://play.google.com/store/apps/details?id=com.tencent.androidqqmail";"";"Sep 17, 2018, 10:57:59 PM EDT";"QQmail";"kevin"
222;"Used com.vivo.gallery";"Android";"";"";"Sep 17, 2018, 10:57:50 PM EDT";"com.vivo.gallery";"kevin"
223;"Used com.android.camera";"Android";"";"";"Sep 17, 2018, 10:57:30 PM EDT";"com.android.camera";"kevin"
224;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 17, 2018, 10:48:28 PM EDT";"Messaging";"kevin"
225;"Used com.vivo.browser";"Android";"";"";"Sep 17, 2018, 10:48:13 PM EDT";"com.vivo.browser";"kevin"
226;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 17, 2018, 10:47:27 PM EDT";"Alipay";"kevin"
227;"Used Google Chrome: Fast & Secur";"Android";"https://play.google.com/store/apps/details?id=com.android.chrome";"";"Sep 17, 2018, 10:47:11 PM EDT";"Google Chrome: Fast & Secure";"kevin"
228;"Used com.vivo.vtouch";"Android";"";"";"Sep 17, 2018, 10:46:36 PM EDT";"com.vivo.vtouch";"kevin"
229;"Used com.vivo.upslid";"Android";"";"";"Sep 17, 2018, 10:45:20 PM EDT";"com.vivo.upslide";"kevin"
230;"Used WhatsApp Messenger";"Android";"https://play.google.com/store/apps/details?id=com.whatsapp";"";"Sep 17, 2018, 10:45:12 PM EDT";"WhatsApp Messenger";"kevin"
231;"Used Contacts";"Android";"https://play.google.com/store/apps/details?id=com.android.contacts";"";"Sep 17, 2018, 10:45:04 PM EDT";"Contacts";"kevin"
232;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 10:43:41 PM EDT";"WeChat";"kevin"
233;"Used HelloTalk — Chat, Speak & Learn Foreign Languages";"Android";"https://play.google.com/store/apps/details?id=com.hellotalk";"";"Sep 17, 2018, 10:43:30 PM EDT";"HelloTalk — Chat, Speak & Learn Foreign Languages";"kevin"
234;"Used com.android.packageinstaller";"Android";"";"";"Sep 17, 2018, 10:43:28 PM EDT";"com.android.packageinstaller";"kevin"
235;"Used Stocks, Forex, Finance, Markets: Portfolio & News";"Android";"https://play.google.com/store/apps/details?id=com.fusionmedia.investing";"";"Sep 17, 2018, 10:36:12 PM EDT";"Stocks, Forex, Finance, Markets: Portfolio & News";"kevin"
236;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 17, 2018, 10:35:01 PM EDT";"QQ";"kevin"
237;"Used YouTub";"Android";"https://play.google.com/store/apps/details?id=com.google.android.youtube";"";"Sep 17, 2018, 10:17:43 PM EDT";"YouTube";"kevin"
238;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 9:22:27 PM EDT";"WeChat";"kevin"
239;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 17, 2018, 9:22:21 PM EDT";"Messaging";"kevin"
240;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 9:13:12 PM EDT";"com.bbk.launcher2";"kevin"
241;"Used QQ";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mobileqq";"";"Sep 17, 2018, 9:13:08 PM EDT";"QQ";"kevin"
242;"Used com.android.providers.downloads";"Android";"";"";"Sep 17, 2018, 8:50:02 PM EDT";"com.android.providers.downloads";"kevin"
243;"Used com.ifeng.news";"Android";"";"";"Sep 17, 2018, 8:35:30 PM EDT";"com.ifeng.news2";"kevin"
244;"Used com.vivo.gallery";"Android";"";"";"Sep 17, 2018, 8:29:34 PM EDT";"com.vivo.gallery";"kevin"
245;"Used com.vivo.vtouch";"Android";"";"";"Sep 17, 2018, 8:15:34 PM EDT";"com.vivo.vtouch";"kevin"
246;"Used com.vivo.gallery";"Android";"";"";"Sep 17, 2018, 7:36:55 PM EDT";"com.vivo.gallery";"kevin"
247;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 7:36:51 PM EDT";"com.bbk.launcher2";"kevin"
248;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 7:36:50 PM EDT";"WeChat";"kevin"
249;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 6:37:15 PM EDT";"com.bbk.launcher2";"kevin"
250;"Used Instagram";"Android";"https://play.google.com/store/apps/details?id=com.instagram.android";"";"Sep 17, 2018, 6:13:29 PM EDT";"Instagram";"kevin"
251;"Used ????-??????·3??????";"Android";"https://play.google.com/store/apps/details?id=com.shark.jizhang";"";"Sep 17, 2018, 6:13:14 PM EDT";"????-??????·3??????";"kevin"
252;"Used Bank of America Mobile Banking";"Android";"https://play.google.com/store/apps/details?id=com.infonow.bofa";"";"Sep 17, 2018, 6:12:56 PM EDT";"Bank of America Mobile Banking";"kevin"
253;"Used NetEase Youdao Dictionary";"Android";"https://play.google.com/store/apps/details?id=com.youdao.dict";"";"Sep 17, 2018, 6:12:19 PM EDT";"NetEase Youdao Dictionary";"kevin"
254;"Used Google Chrome: Fast & Secur";"Android";"https://play.google.com/store/apps/details?id=com.android.chrome";"";"Sep 17, 2018, 6:12:11 PM EDT";"Google Chrome: Fast & Secure";"kevin"
255;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 17, 2018, 5:45:27 PM EDT";"Messaging";"kevin"
256;"Used WhatsApp Messenger";"Android";"https://play.google.com/store/apps/details?id=com.whatsapp";"";"Sep 17, 2018, 5:44:09 PM EDT";"WhatsApp Messenger";"kevin"
257;"Used Contacts";"Android";"https://play.google.com/store/apps/details?id=com.android.contacts";"";"Sep 17, 2018, 5:40:54 PM EDT";"Contacts";"kevin"
258;"Used Alipay";"Android";"https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone";"";"Sep 17, 2018, 5:33:01 PM EDT";"Alipay";"kevin"
259;"Used com.ifeng.news";"Android";"";"";"Sep 17, 2018, 5:28:21 PM EDT";"com.ifeng.news2";"kevin"
260;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 5:27:30 PM EDT";"WeChat";"kevin"
261;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 4:48:39 PM EDT";"com.bbk.launcher2";"kevin"
262;"Used com.ifeng.news";"Android";"";"";"Sep 17, 2018, 3:31:25 PM EDT";"com.ifeng.news2";"kevin"
263;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 3:23:56 PM EDT";"com.bbk.launcher2";"kevin"
264;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 3:21:25 PM EDT";"WeChat";"kevin"
265;"Viewed Section Pag";"Android";"https://www.google.com/url?q=https://%255BENTER-YOUR-URL-HERE%255D&usg=AFQjCNHi2-NHtvDMT82zC3MZDmi4LSXpxw";"";"Sep 17, 2018, 3:12:26 PM EDT";"NYTimes - Latest News";"kevin"
266;"Used com.vivo.browser";"Android";"";"";"Sep 17, 2018, 3:06:06 PM EDT";"com.vivo.browser";"kevin"
267;"Used Messaging";"Android";"https://play.google.com/store/apps/details?id=com.android.mms";"";"Sep 17, 2018, 2:43:37 PM EDT";"Messaging";"kevin"
268;"Used Contacts";"Android";"https://play.google.com/store/apps/details?id=com.android.contacts";"";"Sep 17, 2018, 2:43:35 PM EDT";"Contacts";"kevin"
269;"Used com.android.BBKClock";"Android";"";"";"Sep 17, 2018, 2:40:02 PM EDT";"com.android.BBKClock";"kevin"
270;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 1:59:29 PM EDT";"WeChat";"kevin"
271;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 12:55:55 PM EDT";"WeChat";"kevin"
272;"Viewed Section Pag";"Android";"https://www.google.com/url?q=https://%255BENTER-YOUR-URL-HERE%255D&usg=AFQjCNHi2-NHtvDMT82zC3MZDmi4LSXpxw";"";"Sep 17, 2018, 12:36:45 PM EDT";"NYTimes - Latest News";"kevin"
273;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 12:22:32 PM EDT";"WeChat";"kevin"
274;"Used com.bbk.launcher";"Android";"";"";"Sep 17, 2018, 12:03:37 PM EDT";"com.bbk.launcher2";"kevin"
275;"Used com.ifeng.news";"Android";"";"";"Sep 17, 2018, 12:03:03 PM EDT";"com.ifeng.news2";"kevin"
276;"Used com.android.BBKClock";"Android";"";"";"Sep 17, 2018, 12:02:36 PM EDT";"com.android.BBKClock";"kevin"
277;"Used NYTimes - Latest News";"Android";"https://play.google.com/store/apps/details?id=com.nytimes.android";"";"Sep 17, 2018, 12:02:20 PM EDT";"NYTimes - Latest News";"kevin"
278;"Used Google Chrome: Fast & Secur";"Android";"https://play.google.com/store/apps/details?id=com.android.chrome";"";"Sep 17, 2018, 11:38:19 AM EDT";"Google Chrome: Fast & Secure";"kevin"
279;"Used WeChat";"Android";"https://play.google.com/store/apps/details?id=com.tencent.mm";"";"Sep 17, 2018, 11:10:13 AM EDT";"WeChat";"kevin"
